title,summary,category,url
"Data Collection Changes Key to Understanding Maternal Mortality Trends in the US, New Study Shows","A new study offers fresh insight into trends in maternal mortality in the United States. For the first time, the study disentangles genuine changes in health outcomes from shifts caused by how deaths are recorded. Nevertheless, the study confirms the devastating impact of the COVID-19 pandemic on maternal death rates for women of all racial and ethnic groups.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250428220929.htm
Personality Traits Shape Our Prosocial Behavior,Why do some people do more for the community than others? A new study now shows that personality traits such as extraversion and agreeableness correlate with volunteering and charitable giving.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250428220924.htm
Dangerous Synthetic Opioids and Animal Sedatives Found in Wastewater,"Scientists have developed a highly sensitive method to detect illegal opioids and a veterinary sedative in Australia&apos;s wastewater system, providing a vital early warning tool to public health authorities.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250428222335.htm
Global Survey Highlights the Challenges of VR-Haptic Technology in Dental Education,"A recent global survey of 156 institutions reveals strong interest in VR-haptic technology for dental training, yet significant barriers impede widespread adoption.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250425113750.htm
Awkward. Humans Are Still Better Than AI at Reading the Room,"Humans are better than current AI models at interpreting social interactions and understanding social dynamics in moving scenes. Researchers believe this is because AI neural networks were inspired by the infrastructure of the part of the brain that processes static images, which is different from the area of the brain that processes dynamic social scenes.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250424165649.htm
"Finding 'Win-Win-Wins' for Climate, Economics and Justice","In examining how different countries have rolled out climate change mitigation strategies, research has found reasons to be optimistic about preserving our environment while promoting prosperity and well-being.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250424165646.htm
How to Break Through Climate Apathy,"A new study finds that presenting the same continuous climate data, such as incremental changes in temperature, in binary form -- such as whether a lake did or did not freeze in the winter -- significantly increases people&apos;s ability to see the impact of climate change.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250424165638.htm
Monkey Database Reveals Shift Towards Open Science,"A database about monkey behavior reveals how science is evolving towards a more open, collaborative approach.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250424121205.htm
Could Seismic Signals from Earthquakes Mask the Signals of an Underground Explosion?,Could the seismic signal of an underground nuclear test explosion be &apos;hidden&apos; by the signal generated by a natural earthquake?,Society/Education,https://www.sciencedaily.com/releases/2025/04/250424121148.htm
What Happens in the Brain When Your Mind Blanks,"Mind blanking is a common experience with a wide variety of definitions ranging from feeling &apos;drowsy&apos; to &apos;a complete absence of conscious awareness.&apos; Neuroscientists and philosophers compile what we know about mind blanking, including insights from their own work observing people&apos;s brain activity.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250424120758.htm
Making AI-Generated Code More Accurate in Any Language,"Researchers developed a more efficient way to control the outputs of a large language model, guiding it to generate text that adheres to a certain structure, like a programming language, and remains error free.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250424121658.htm
Skeletal Evidence of Roman Gladiator Bitten by Lion in Combat,Bite marks found on a skeleton discovered in a Roman cemetery in York have revealed the first archaeological evidence of gladiatorial combat between a human and a lion.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250423164221.htm
"Paying Fishers to Release Endangered Catches Can Aid Conservation, but Only If Done Right","A new study has revealed that an incentive program increased live releases of endangered species caught as bycatch. However, unexpectedly, the overall positive impact was reduced by some vessels increasing catches of these species. The study is a randomized controlled trial to conclusively assess the effectiveness of an incentive-based marine conservation program.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250423164058.htm
"By 15 Months, Infants Begin to Learn New Words for Objects, Even Those They've Never Seen",A new study by developmental scientists offers the first evidence that infants as young as 15 months can identify an object they have learned about from listening to language -- even if the object remains hidden.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250423164051.htm
London's Low Emission Zones Save Lives and Money,Study finds a 18.5% reduction in sick leave following LEZ implementation in Greater London compared to areas in England without low emission zones.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250423130333.htm
World on Course to Trigger Multiple Climate 'Tipping Points' Unless Action Accelerates,"Multiple climate &apos;tipping points&apos; are likely to be triggered if global policies stay on their current course, new research shows.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250423112634.htm
Current AI Risks More Alarming Than Apocalyptic Future Scenarios,Most people generally are more concerned about the immediate risks of artificial intelligence than they are about a theoretical future in which AI threatens humanity. A new study reveals that respondents draw clear distinctions between abstract scenarios and specific tangible problems and particularly take the latter very seriously.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250423112143.htm
Scientific Path to Recouping the Costs of Climate Change,"A new study lays out a scientific framework for holding individual fossil fuel companies liable for the costs of climate change by tracing specific damages back to their emissions. The researchers use the tool to provide the first causal estimate of economic losses due to extreme heat driven by emissions. They report that carbon dioxide and methane output from just 111 companies cost the world economy $28 trillion from 1991 to 2020, with the five top-emitting firms linked to $9 trillion of those losses.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250423111913.htm
Family Dynamics Shape Body Image Differently Across Cultures,"Body appreciation differs between Middle-Eastern and Western societies, a new international study can reveal, highlighting how cultural and family influences shape body image and eating behaviors in young women. The study surveyed over 850 women aged 18-25 in Australia and Lebanon, examining the roles that mothers and sisters play in shaping body dissatisfaction, body appreciation, and eating patterns.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250423112639.htm
Adolescents Who Sleep Longer Perform Better at Cognitive Tasks,"Adolescents who sleep for longer -- and from an earlier bedtime -- than their peers tend to have improved brain function and perform better at cognitive tests, researchers have shown. But the study of adolescents in the US also showed that even those with better sleeping habits were not reaching the amount of sleep recommended for their age group.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250422131216.htm
Listeners Use Gestures to Predict Upcoming Words,"In face-to-face conversations, speakers use hand movements to signal meaning. But do listeners actually use these gestures to predict what someone might say next? In a study using virtual avatars, scientists show that listeners used the avatar&apos;s gestures to predict upcoming speech. Both behavioral and EEG data indicated that hand gestures facilitate language processing, illustrating the multimodal nature of human communication.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250422131205.htm
Temporary Anxiety Impacts Learning,"Researchers found that a brief episode of anxiety may have a bigger influence on a person&apos;s ability to learn what is safe and what is not. A new study used a virtual reality game that involved picking flowers with bees in some of the blossoms that would &apos;sting&apos; the participant, simulated by a mild electrical stimulation on the hand. Researchers discovered that temporary feelings of anxiety had the biggest impact on whether participants could learn to distinguish between the safe and dangerous areas, where the bees were and were not, not a person&apos;s general tendency to feel anxious.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250422131203.htm
"Using ChatGPT, Students Might Pass a Course, but With a Cost","With the assumption that students are going to use artificial intelligence and large language models such as ChatGPT to do their homework, researchers set out to learn how well the free version of ChatGPT would compare with human students in a semester-long undergraduate control systems course.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250422132018.htm
Novel Treatment Approach for Language Disorder Shows Promise,"Neuroscientists have developed a new treatment approach for a language disorder that combines traditional speech therapy with noninvasive electrical stimulation of the brain. Brain stimulation helped induce neuroplasticity, the brain&apos;s capacity to continue to reorganize and learn.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250421221121.htm
What If Mother Earth Could Sue for Mistreatment?,"The study highlights the transformative potential of the Rights of Nature, which views nature as a rights-bearing entity, not merely an object of regulation and subjugation by extractive industries. The Llurimagua case -- a dispute over a mining concession in Ecuador&apos;s cloud forest -- illustrates this approach, providing a unique opportunity to rethink Earth system governance.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250421163219.htm
Study Shows Addressing Working Memory Can Help Students With Math Difficulty Improve Word Problem-Solving Skills,"Working memory is like a mental chalkboard we use to store temporary information while executing other tasks. Scientists worked with more than 200 elementary students to test their working memory, assess its role in word-problem solving and if interventions could boost it and thereby improve their word problem solving skills. Results showed that improving working memory helped both students with and without math difficulties and can help educators more effectively by helping teach the science of math, study authors argue.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250421163119.htm
Coastal Management Model Plays the Long Game Against the Rising Tides,"To protect against rising sea levels in a warming world, coastal cities typically follow a standard playbook with various protective infrastructure options. For example, a seawall could be designed based on the latest climate projections, with the city officials then computing its cost-benefit ratio and proceeding to build, accordingly. The problem? Future climate conditions might differ substantially from the used projections, according to a civil engineering doctoral student.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250421162820.htm
How Safe Is the Air to Breathe? 50 Million People in the US Do Not Know,"Across the United States, 58% of counties have no active air-quality monitoring sites, according to a new study. Rural counties, especially those in the Midwest and South, are less likely to have air-quality monitoring sites, which could impede pollution estimations and impact public health, the team said.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250421162612.htm
Should Farm Fields Be Used for Crops or Solar? Or Both,"As farmers debate whether fields should be used for agriculture or solar panels, new research says the answer could be both. Scientists analyzed remote sensing and aerial imagery to study how fields have been used in California for the last 25 years. Using databases to estimate revenues and costs, they found that farmers who used a small percentage of their land for solar arrays were more financially secure per acre than those who didn&apos;t.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250421162610.htm
Father's Mental Health Can Impact Children for Years,"Five-year-olds exposed to paternal depression are more likely to have behavioral issues in grade school, researchers find.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250419211922.htm
Environmental Variability Promotes the Evolution of Cooperation Among Humans: A Simulation-Based Analysis,"Researchers have demonstrated that intensified environmental variability (EV) can promote the evolution of cooperation through simulation based on evolutionary game theory. This result offers a new perspective for the reinterpretation of the variability selection hypothesis (VSH), which attributes improvement in human cognitive abilities to severe EV in Africa during the Middle Stone Age (MSA), as further relevant to the explanation of the evolution of sociality.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250418112801.htm
Faster Way to Solve Complex Planning Problems,"Researchers developed a machine-learning-guided technique to solve complex, long-horizon planning problems more efficiently than some traditional approaches, while arriving at an optimal solution that better meets a user&apos;s goals.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250416152116.htm
Researchers Introduce a Brand-New Method to Detect Gunshot Residue at the Crime Scene,"Crime scene investigation may soon become significantly more accurate and efficient thanks to a new method for detecting gunshot residues. Researchers have developed the technique that converts lead particles found in gunshot residue into a light-emitting semiconductor. The method is faster, more sensitive, and easier to use than current alternatives. Forensic experts at the Amsterdam police force are already testing it in actual crime scene investigations.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250416135748.htm
Viewing Art Can Boost Wellbeing by Giving Meaning to Life,"The simple act of looking at a piece of visual art can boost your wellbeing, a new research study has found, and this benefit can be gained in a hospital setting as well as an art gallery.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250416135603.htm
Study Finds Dramatic Boost in Air Quality from Electrifying Railways,"Switching from diesel to electric trains dramatically improved the air quality aboard the San Francisco Bay Area&apos;s Caltrain commuter rail line, reducing riders&apos; exposure to the carcinogen black carbon by an average of 89%, finds a new study. The electrification of the system also significantly reduced the ambient black carbon concentrations within and around the San Francisco station.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250416135244.htm
No Butterfingers in Baseball: Understanding Slip Between Fingertips and the Ball,"In 2021, Major League Baseball banned the usage of resin, and since batting averages have gone up. A group of researchers set out to reveal the science behind this.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250415144020.htm
Most Goals in Football (Soccer) Result from First Touch Shots,A researcher has analyzed the most frequent situations faced by football goalkeepers. The aim is to compile data to facilitate the design of more effective training. The work stresses the importance of practicing the deflections and first touch shots that are produced.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250415143641.htm
The Brain Learns to Filter out Distracting Stimuli Over Time,The human brain can learn through experience to filter out disturbing and distracting stimuli -- such as a glaring roadside billboard or a flashing banner on the internet. Scientists have used electroencephalography (EEG) to show that early visual processing in humans changes with repeated exposure.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250415143511.htm
Emotions and Levels of Threat Affect Communities' Resilience During Extreme Events,"Researchers use mathematical modeling to probe whether cohesive communities are more resilient to extreme events, finding that emotional intensity and levels of stress play a big role.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250414203549.htm
Experts Stress Importance of Vaccination Amidst Measles Outbreaks,"Pediatric infectious diseases experts stress the importance of vaccination against measles, one of the most contagious viruses, which is once more spreading in the United States.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250414183623.htm
New Study Finds Surprising Way to Curb College-Aged Drinking Harms -- Without Cutting Alcohol,"Researchers have developed and tested an intervention called Counter-Attitudinal Advocacy and compared it to to the well-established Personalized Normative Feedback (PNF) to evaluate their effectiveness in decreasing drinks per week, peak blood alcohol concentration and alcohol-related consequences relative to a control group.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250414162216.htm
"Archaeologists Compared the Size of 50,000 Ancient Houses to Learn About History of Inequality, They Found That It's Not Inevitable","We&apos;re living in a period where the gap between rich and poor is dramatic, and it&apos;s continuing to widen. But inequality is nothing new. In a new study researchers compared house size distributions from more than 1,000 sites around the world, covering the last 10,000 years. They found that while inequality is widespread throughout human history, it&apos;s not inevitable, nor is it expressed to the same degree at every place and time.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250414162054.htm
Wealth Inequality's Deep Roots in Human Prehistory,"Wealth inequality began shaping human societies more than 10,000 years ago, long before the rise of ancient empires or the invention of writing. That&apos;s according to a new study that challenges traditional views that disparities in wealth emerged suddenly with large civilizations like Egypt or Mesopotamia.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250414162044.htm
Modeling Method Provides Smarter Way to Predict Customer Demand,"Researchers have developed a new forecasting model that helps companies more accurately estimate how many customers are interested in a product -- even when key data is missing. The study introduces a mathematical modeling method that enables businesses to estimate customer interest beyond just completed transactions and traditional forecasting techniques. The approach offers a more precise way to understand demand, optimize operations and improve decision-making.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250414124655.htm
Deadly Rodent-Borne Hantavirus Is an Emerging Disease With Pandemic Potential,Virginia Tech researchers seek to understand the environmental factors that influence the distribution of hantavirus in rodent populations across the United States.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250411175706.htm
"Marine Shipping Emissions on Track to Meet 2030 Goals, but Expected to Miss 2050 Target","The United Nations organization responsible for international marine shipping today approved new emission reduction policies. A new paper highlights the need. Researchers surveyed 149 marine shipping experts in 2021 and found they expect the sector to see a reduction of 30 to 40 per cent in the carbon intensity of shipping -- a measure of the amount of CO2 emitted to ship cargo over a given distance -- by 2030 compared with 2008 levels. But they expect the sector won&apos;t meet its net-zero goal for 2050, instead achieving about 40 to 75 per cent reductions from 2008 levels.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250411175452.htm
"Police Officers Face Twice the Risk of Traumatic Brain Injuries and PTSD, Survey Finds",Police officers are more than twice as likely to have traumatic brain injuries compared to the general population.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250411110035.htm
"School-Based Asthma Therapy Improves Student Health, Lowers Medical Costs","Millions of U.S. children have asthma and benefit from taking anti-inflammatory medications at least once a day as prescribed by their health care provider. This school-based asthma therapy program enables school nurses to help students take their medications on schedule. A study has found that it can save thousands of dollars per student in medical costs. Participating students are healthier because they have fewer asthma-related emergencies that require a trip to the emergency department, hospital or health care provider&apos;s office.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250411110050.htm
Government Urged to Tackle Inequality in 'Low-Carbon Tech' Like Solar Panels and Electric Cars,"The UK government needs to go beyond offering subsidies for low-carbon technologies (LCTs) like electric cars and solar panels for energy and heating, if it is to meet its net-zero targets by 2050, a report suggests.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250411110048.htm
"AI Tool Makes Sense of Public Opinion Data in Minutes, Not Months",DECOTA transforms open-ended survey responses into clear themes -- helping policymakers make better use of underutilised public feedback.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250410160953.htm
Global EV Adoption Fails to Cut CO2,The transition to electric vehicles won&apos;t reduce carbon emissions unless countries clean up their electricity grids.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250410131008.htm
"Intuition Guides Farmers Towards Better Decision-Making, but Remains a Taboo","In Finland, farmers who have transitioned to regenerative agriculture perceive intuition as something that leads to better decision-making, a new study from the University of Eastern Finland shows. However, intuition also remains a taboo; a topic that is avoided and rarely discussed.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250410130925.htm
Unsafe Driving During School Drop Offs at 'Unacceptable' Levels,"Risky driving by parents and other motorists who do the school run is putting children in danger, according to a new study.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250410130920.htm
"Caspian Sea Decline Threatens Endangered Seals, Coastal Communities and Industry","Urgent action is needed to protect endangered species, human health and industry from the impacts of the Caspian Sea shrinking, research has found.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250410130755.htm
"Man's Best Friend May Be Nature's Worst Enemy, Study on Pet Dogs Suggests","New research into the overlooked environmental impact of pet dogs has found far-reaching negative effects on wildlife, ecosystems and climate.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250409114840.htm
"Multi-Virus Wastewater Surveillance Shows Promise at Smaller, Site-Specific Scales","In a new study, wastewater surveillance for multiple pathogens at five different sites identified local trends that were not captured in larger surveillance programs, and some sites used the data to inform efforts to prevent disease spread.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250409154634.htm
"Conceptualizing Psychological Contract Theory in the Context of Digital Labor Platforms, App Workers, Gig Economy","In a new article, researchers explored whether a worker can create a psychological contract with a non-human agent in the form of an algorithm that mediates their relationship with an organization.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250409154628.htm
Stroke Deaths and Their Racial Disparities Increased Over Last 20 Years,"Over the last two decades, ischemic stroke mortality rates in the U.S. have grown, with almost 3 in 10 deaths occurring at home, and increases particularly among racial minorities and rural residents. These growing disparities were among the findings of a new study.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250409154623.htm
Wildfire Recovery: What Victims Say They Need Most,"Wildfire victims have a range of needs, including mental health support and information about wildfire smoke, according to a new study.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250409115246.htm
Decarbonization Improves Energy Security for Most Countries,"Researchers analyzed trade-related risks to energy security across 1,092 scenarios for cutting carbon emissions by 2060. They found that swapping out dependence on imported fossil fuels for increased dependence on critical minerals for clean energy would improve security for most nations -- including the U.S., if it cultivates new trade partners.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250409115055.htm
Simultaneously Burying Broadband and Electricity Could Be Worth Millions to People in MA Towns,"When it comes to upgrading electrical and broadband infrastructure, new research shows that a &apos;dig once&apos; approach is nearly 40% more cost effective than replacing them separately. The study also found that the greatest benefit comes from proactively undergrounding lines that are currently above ground, even if lines haven&apos;t reached the end of their usefulness.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250408191643.htm
AI Threats in Software Development Revealed,"Researchers completed one of the most comprehensive studies to date on the risks of using AI models to develop software. In a paper, they demonstrate how a specific type of error could pose a serious threat to programmers that use AI to help write code.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250408140930.htm
Universal Spatiotemporal Scaling Laws Governing Daily Population Flow in Cities Revealed,"While the daily ebb and flow of people across a city might seem chaotic, new research reveals underlying universal patterns. A study unveils fundamental spatiotemporal scaling laws that govern these population dynamics.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250408121931.htm
Carb Restriction Offers Relief from Calorie Counting,"Forget starving yourself with intermittent fasting — new research shows you may get the same health perks simply by cutting carbs. Scientists at the University of Surrey found that lowering carbohydrate intake, even without slashing calories, improved fat metabolism, reduced blood triglycerides, and helped the body handle high-fat meals better.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250408121755.htm
Parents' Metabolic Traits Can Affect the Child's Health Over Time,Research shows that the biological parents&apos; genes affect the child&apos;s insulin function and capacity to regulate blood sugar levels and blood lipids in different ways. Such knowledge may be used to to develop preventive treatments that reduce the child&apos;s risk of developing type 2 diabetes and cardiovascular disease.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250408121706.htm
"In Guatemala, Painted Altar Found at Tikal Adds New Context to Mysterious Maya History","Just steps from the center of Tikal, a 2,400-year-old Maya city in the heart of modern-day Guatemala, a global team of researchers has unearthed a buried altar that could unlock the secrets of a mysterious time of upheaval in the ancient world. The altar, built around the late 300s A.D., is decorated with four painted panels of red, black and yellow depicting a person wearing a feathered headdress and flanked by shields or regalia. The face has almond-shaped eyes, a nose bar and a double earspool. It closely resembles other depictions of a deity dubbed the &apos;Storm God&apos; in central Mexico.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250408121700.htm
Role of Social Workers in Addressing Marginalized Communities Bearing Brunt of Climate Disasters,"A researcher spent a year living in a jjokbang-chon, an extremely impoverished neighborhood in Seoul, South Korea. While there, he calculated residents&apos; carbon footprints, finding they contribute much less to climate change than their fellow citizens, and detailed how they suffer the effects of extreme heat and other climate issues. He advocates for social work to take a role in addressing such climate injustice in a way that does not remove already limited resources from such populations.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250408121433.htm
Early Education Impacts Teenage Behavior,"Researchers explored the long-term effects of preschool expansion in Japan in the 1960s, revealing significant reductions in risky behaviors amongst teenagers. By analyzing regional differences in the rollout of the program, the study identified links between early childhood education and lower rates of juvenile violent arrests and teenage pregnancy. The findings suggest that improved noncognitive skills played a key role in mitigating risky behaviors, highlighting the lasting benefits of early-education policies.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250408122118.htm
Proteins Shown to Act as 'Guardians' to Keep Cells' Energy Making Mitochondria Safe,"Scientists say they have discovered how a group of proteins linked to Parkinson&apos;s disease and amyotrophic lateral sclerosis act as &apos;guardians&apos; of mitochondria, small organelles, or subunits, within a cell that make and store energy and are found in almost all plants and animals.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250407173042.htm
Childhood Experiences Shape the Brain's White Matter With Cognitive Effects Seen Years Later,Investigators have linked difficult early life experiences with reduced quality and quantity of the white matter communication highways throughout the adolescent brain. This reduced connectivity is also associated with lower performance on cognitive tasks.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250407172930.htm
Chatbot Opens Computational Chemistry to Nonexperts,A web platform uses a chatbot to enable any chemist -- including undergraduate chemistry majors -- to configure and execute complex quantum mechanical simulations through chatting.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250407172921.htm
Does Teamwork Fulfill the Goal of Project-Based Learning?,A researcher investigated the impact of the group work environment on motivation in English as a second language classes. The study revealed that the group work environment plays an important role in motivating students.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250407114405.htm
First Insights Into How Excitatory and Inhibitory Brain Signals Change as People Age Using Wearable Scanner,"A study has shown how aspects of brain function change with age, revealing that excitatory processes in the brain decrease, while inhibitory processes increase as children get older. The findings are an important step in understanding conditions like autism.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250407114403.htm
Is AI in Medicine Playing Fair?,"As artificial intelligence (AI) rapidly integrates into health care, a new study reveals that all generative AI models may recommend different treatments for the same medical condition based solely on a patient&apos;s socioeconomic and demographic background.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250407114235.htm
"'Ugh, Not That Song!' Background Music Impacts Employees","Have you ever gone to a store or a restaurant where the music was so annoying that you walked right out? Now imagine what it must be like for the employees. In a new study, researchers found that when background music at a workplace is out of sync with what workers need to do their jobs, it can affect their energy, mood -- and even performance.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250407114226.htm
Home Care Cooperatives May Be Key to Addressing the Critical Shortage of Caregivers for the Elderly,"Home care cooperatives may be the key to alleviating the shortage of paid caregivers for older Americans. Participants in cooperatives experienced more respect, control, job support, and compensation than their counterparts in traditional care services.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250407113952.htm
Climate and Health Litigation Mounting in Australia as Exposure to Heatwaves Grows,"Australia has experienced a 37 per cent rise in dangerous heat exposure over the past two decades, while becoming the world&apos;s second-highest hotspot for climate litigation, a new report reveals.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250407003457.htm
How Can Science Benefit from AI? Risks?,"Researchers from chemistry, biology, and medicine are increasingly turning to AI models to develop new hypotheses. However, it is often unclear on which basis the algorithms come to their conclusions and to what extent they can be generalized. A publicationnow warns of misunderstandings in handling artificial intelligence. At the same time, it highlights the conditions under which researchers can most likely have confidence in the models.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250404122438.htm
Fear of Rejection Influences How Children Conform to Peers,"The fear of rejection -- familiar to many children and adults -- can significantly impact how kids behave in their peer groups, according to new research.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250404122432.htm
"Common Phrases, Not Fancy Words, Make You Sound More Fluent in a Foreign Language","Fluency in a foreign language is often thought to be about speaking quickly and using advanced vocabulary. However, researchers reveal that speakers who use common, everyday expressions sound more fluent than those who rely on rare, complex words. The study highlights the importance of mastering familiar phrases to improve fluency perception, suggesting that learners should naturally incorporate common formulaic expressions in spontaneous speech.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250403122822.htm
"Speed Cameras Take Six Months to Change Driver Behavior, Effects Vary by Neighborhood","New York City&apos;s automated speed cameras reduced traffic crashes by 14% and decreased speeding violations by 75% over time, according to new research. The research revealed most cameras achieve their safety purpose within six months, with violations dropping and staying low -- showing drivers have changed behavior to drive more slowly and the cameras are working as intended, to deter speeding.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250402181306.htm
Study Links Teen Girls' Screen Time to Sleep Disruptions and Depression,"Excessive screen time among adolescents negatively impacts multiple aspects of sleep, which in turn increases the risk of depressive symptoms -- particularly among girls, concludes a new study.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250402142400.htm
Existing International Law Can Help Secure Peace and Security in Outer Space,"World leaders should look to existing international law on the use of force to address the threat of space becoming ever more militarized, a new study shows.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250402135729.htm
Science 'Storytelling' Urgently Needed Amid Climate and Biodiversity Crisis,"Scientists should experiment with creative ways of communicating their work to inspire action to protect the natural world, researchers say.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250402123035.htm
"When It Comes to Obesity-Related Cancers, Where You Shop for Food Matters","Obesity is at epidemic proportions in the United States where more than 40% of adults are obese and more than 70% are overweight. One common policy intervention to tackle this urgent issue is to try to improve diet quality by increasing local grocery stores that offer healthy options. However, this is not a silver bullet, but researchers are not sure why. A team of researchers developed a novel tool to help understand consumer behavior at the county level, and to study the relationship between where people shop for their food and the risk of obesity-related cancers.",Society/Education,https://www.sciencedaily.com/releases/2025/04/250402122443.htm
Dramatically Higher Loss of GDP Under 4°C Warming,New projections reveal a 4 degree Celsius rise in global temperatures would cut world GDP by around 40% by 2100 -- a stark increase from previous estimates of around 11%.,Society/Education,https://www.sciencedaily.com/releases/2025/04/250401131537.htm
Genes May Influence Our Enjoyment of Music,"Does our ability to enjoy music have a biological basis? A genetic twin study shows that music enjoyment is partly heritable. Scientists uncovered genetic factors that influence the degree of music enjoyment, which were partly distinct from genes influencing general enjoyment of rewarding experiences or musical ability.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250328112542.htm
New Study Validates Lower Limits of Human Heat Tolerance,"Human thermoregulation limits are lower than previously thought, indicating that some regions may soon experience heat and humidity levels exceeding safe limits for survival. The study underscores the urgent need to address climate change impacts on human health, providing vital data to inform public health strategies and climate models.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250331192148.htm
My Robot Therapist: The Ethics of AI Mental Health Chatbots for Kids,"AI mental health apps may offer a cheap and accessible way to fill the gaps in the overstretched U.S. mental health care system, but ethics experts warn that we need to be thoughtful about how we use them, especially with children.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250331151256.htm
"Discrimination-Related Depression, Anxiety Pronounced Among Multiracial, White, Asian Populations","A new study found that over half of US adults experienced some form of discrimination, and individuals with high exposure to discrimination have more than five times the chances of screening positive for depression, and five times the chances of screening positive for anxiety. Compared to adults who do not experience discrimination, adults who do experience this mistreatment have nearly nine times the odds of screening positive for both depression and anxiety.",Society/Education,https://www.sciencedaily.com/releases/2025/03/250328173532.htm
